Product_ID,Category,Size,Color,Price,Rating,Launch_Date,Trending_Score,Weather,Event_Type
PROD5463,Shirt,XL,Blue,860124.41,4.81,2020-01-01,0.93,Sunny,Sports Event
PROD2802,Jacket,XL,Green,836877.1,3.05,2023-01-03,0.58,Sunny,Business Meeting
PROD1482,Jacket,XL,Blue,2451880.96,3.89,2022-09-04,0.26,Snowy,Casual Hangout
PROD5122,Dress,L,Red,102866.16,3.66,2023-03-19,0.44,Sunny,Vacation
PROD1565,Dress,S,Yellow,990574.47,4.3,2021-05-07,0.08,Cloudy,Casual Hangout
PROD1358,Suit,S,Green,2289458.63,4.99,2021-09-14,0.31,Cloudy,Business Meeting
PROD3793,Skirt,M,Black,1257309.32,3.2,2023-10-18,0.25,Rainy,Vacation
PROD1060,Suit,M,Green,1968712.41,3.01,2024-10-10,0.71,Sunny,Sports Event
PROD4437,Dress,L,White,2365998.47,3.68,2021-12-08,0.51,Rainy,Wedding
PROD4010,Shirt,M,Yellow,1657601.39,4.89,2022-10-14,0.69,Rainy,Vacation
PROD3009,Skirt,XL,Yellow,675332.71,4.64,2022-02-09,0.44,Cloudy,Vacation
PROD5476,Skirt,S,Blue,2228368.59,4.67,2021-05-08,0.55,Snowy,Casual Hangout
PROD2411,Jacket,L,Yellow,539518.39,3.65,2020-03-26,0.02,Rainy,Casual Hangout
PROD5255,Dress,XXL,Yellow,465145.36,3.23,2024-04-15,0.02,Sunny,Business Meeting
PROD4732,Coat,L,Black,2042823.2,3.04,2024-04-27,0.02,Sunny,Wedding
PROD3364,Jacket,L,Black,1593083.87,4.67,2021-09-25,0.49,Sunny,Vacation
PROD2192,Coat,S,Blue,2499446.47,4.6,2023-06-24,0.24,Rainy,Vacation
PROD1095,Suit,XL,Yellow,2743631.87,3.99,2022-06-14,0.84,Sunny,Vacation
PROD2760,Skirt,XXL,Blue,2382933.64,3.29,2024-01-13,0.44,Cloudy,Wedding
PROD1410,Coat,XXL,Green,343469.81,3.81,2022-08-14,0.74,Cloudy,Vacation
PROD2066,Suit,L,Green,2156184.02,4.06,2023-01-22,0.47,Sunny,Sports Event
PROD4697,Jacket,S,White,1547463.82,3.41,2020-05-27,0.34,Rainy,Business Meeting
PROD2972,Dress,M,Yellow,2817485.5,4.22,2020-07-19,0.46,Snowy,Sports Event
PROD3258,Dress,M,Green,989664.13,4.32,2021-12-02,0.24,Sunny,Wedding
PROD4925,Dress,L,Yellow,1374669.16,3.56,2022-03-23,0.32,Cloudy,Wedding
PROD4080,Skirt,M,Red,720104.4,4.06,2022-05-05,0.19,Snowy,Business Meeting
PROD4754,Suit,XXL,Yellow,2518119.81,4.13,2023-09-04,0.59,Rainy,Wedding
PROD3266,Dress,XL,Black,719460.95,4.85,2024-01-16,0.71,Snowy,Wedding
PROD2116,Jacket,XXL,Black,2162301.66,4.57,2022-05-23,0.18,Rainy,Casual Hangout
PROD1944,Dress,XL,White,2614926.31,4.67,2023-09-08,0.16,Sunny,Casual Hangout
PROD1367,Shirt,XL,Green,207336.95,3.9,2022-10-02,0.44,Rainy,Casual Hangout
PROD2685,Suit,XXL,Black,434591.85,4.6,2023-07-12,0.62,Sunny,Vacation
PROD1233,Shirt,L,Green,1739416.75,3.78,2022-02-26,0.65,Cloudy,Wedding
PROD5618,Skirt,L,Yellow,767361.9,4.9,2024-09-01,0.32,Cloudy,Casual Hangout
PROD5227,Suit,M,Red,731256.3,4.74,2023-12-11,0.99,Snowy,Wedding
PROD1919,Suit,M,White,2574394.07,4.45,2021-01-27,0.89,Rainy,Vacation
PROD2567,Skirt,S,Black,304590.62,4.65,2022-06-14,0.56,Rainy,Wedding
PROD1994,Shirt,M,Yellow,1172756.15,4.57,2023-05-01,0.37,Rainy,Business Meeting
PROD5377,Dress,S,Yellow,979092.88,4.65,2024-06-07,0.72,Snowy,Business Meeting
PROD2386,Dress,XXL,Red,2094125.93,4.26,2021-11-10,0.4,Rainy,Sports Event
PROD3473,Suit,XXL,Blue,1736950.22,4.66,2021-04-04,0.6,Sunny,Casual Hangout
PROD3748,Jacket,XXL,Green,2125079.58,3.9,2024-07-30,0.87,Rainy,Casual Hangout
PROD5058,Dress,XL,Blue,1394983.64,3.95,2020-11-24,0.64,Sunny,Vacation
PROD4930,Shirt,S,Blue,618357.65,4.84,2024-04-08,0.55,Cloudy,Casual Hangout
PROD2285,Skirt,S,White,2678549.37,4.67,2022-10-31,0.62,Sunny,Vacation
PROD3300,Skirt,M,Green,2294840.84,3.15,2020-06-25,0.16,Sunny,Business Meeting
PROD5305,Coat,XXL,Black,2443176.19,4.54,2022-11-04,0.22,Cloudy,Sports Event
PROD5891,Shirt,XXL,Red,518724.48,4.1,2022-01-19,0.89,Sunny,Sports Event
PROD1178,Suit,L,Blue,571965.23,4.26,2023-03-05,0.38,Snowy,Business Meeting
PROD2360,Coat,M,Red,2923005.07,3.72,2020-05-05,0.93,Cloudy,Casual Hangout
PROD2304,Suit,S,White,500059.18,3.73,2020-06-21,0.63,Snowy,Casual Hangout
PROD1888,Shirt,XXL,Yellow,1583066.8,4.94,2021-04-01,0.61,Rainy,Business Meeting
PROD5360,Shirt,M,Red,2542647.35,4.88,2023-06-27,0.98,Rainy,Casual Hangout
PROD3039,Skirt,M,Black,176890.07,3.17,2022-11-12,0.48,Cloudy,Vacation
PROD5609,Suit,S,Blue,1987394.14,4.5,2024-09-30,0.39,Rainy,Sports Event
PROD4644,Coat,XXL,Black,2325801.05,4.4,2021-10-02,0.64,Rainy,Sports Event
PROD1234,Jacket,M,Black,199933.79,4.8,2021-05-04,0.15,Sunny,Business Meeting
PROD4959,Coat,M,White,1977025.78,3.09,2023-07-09,0.37,Cloudy,Sports Event
PROD2484,Coat,M,Red,2285770.45,4.5,2024-01-19,0.5,Cloudy,Business Meeting
PROD5923,Shirt,XXL,Blue,1054838.61,4.81,2023-05-21,0.43,Cloudy,Sports Event
PROD2864,Jacket,XXL,Yellow,1374744.89,4.31,2022-03-15,0.95,Sunny,Wedding
PROD2813,Suit,L,Yellow,1415344.95,4.82,2023-02-22,0.74,Cloudy,Sports Event
PROD2601,Jacket,XXL,White,2374518.96,3.24,2023-09-13,0.97,Rainy,Casual Hangout
PROD3340,Suit,M,Black,914700.34,4.03,2024-10-21,0.69,Rainy,Business Meeting
PROD3682,Shirt,M,Blue,1610975.25,4.05,2024-06-11,0.04,Cloudy,Wedding
PROD1483,Skirt,S,Red,2017820.39,4.26,2023-12-04,0.22,Cloudy,Business Meeting
PROD5415,Coat,M,Black,2070071.42,3.34,2021-11-15,0.31,Snowy,Sports Event
PROD3411,Jacket,M,Red,1145566.52,3.73,2023-04-08,0.53,Rainy,Casual Hangout
PROD1522,Jacket,S,White,453028.72,3.15,2020-06-01,0.33,Snowy,Business Meeting
PROD2777,Jacket,M,Green,1557478.36,4.47,2021-10-20,0.86,Cloudy,Vacation
PROD1732,Suit,XXL,Green,189756.07,3.66,2024-03-15,0.62,Snowy,Wedding
PROD3869,Jacket,XXL,Black,1942659.62,3.92,2024-09-18,0.29,Sunny,Sports Event
PROD1341,Shirt,XXL,White,2042814.19,3.79,2020-05-15,0.01,Rainy,Business Meeting
PROD1442,Dress,XL,Red,2321099.16,4.67,2024-01-15,0.54,Rainy,Casual Hangout
PROD1630,Coat,L,White,873754.45,3.28,2021-07-05,0.9,Rainy,Wedding
PROD2421,Suit,S,Green,2853852.25,4.78,2022-11-30,0.48,Sunny,Sports Event
PROD1900,Jacket,S,Red,2449272.44,3.08,2022-11-24,0.15,Sunny,Casual Hangout
PROD2977,Shirt,L,Yellow,1873125.67,3.0,2022-04-06,0.59,Sunny,Casual Hangout
PROD5372,Coat,M,Yellow,300111.44,4.14,2022-11-25,0.97,Sunny,Vacation
PROD3971,Coat,M,White,451866.11,3.74,2024-06-14,0.08,Cloudy,Business Meeting
PROD1193,Suit,S,White,140679.48,4.26,2021-11-09,0.41,Rainy,Vacation
PROD1293,Skirt,XL,Red,2735683.3,4.2,2023-08-23,0.36,Cloudy,Casual Hangout
PROD1623,Suit,XXL,Green,1400022.53,3.37,2022-05-04,0.61,Sunny,Sports Event
PROD2609,Dress,XXL,Black,1344290.14,4.07,2021-12-02,0.78,Snowy,Wedding
PROD3362,Shirt,S,White,1560136.59,4.73,2021-03-20,0.76,Rainy,Vacation
PROD5958,Dress,L,Red,2259119.73,4.18,2023-08-15,0.71,Snowy,Business Meeting
PROD1052,Jacket,XL,Red,1306990.03,3.34,2024-04-23,0.26,Cloudy,Casual Hangout
PROD3305,Suit,XL,White,2137928.5,4.43,2021-10-13,0.33,Sunny,Casual Hangout
PROD3936,Skirt,M,White,2250582.26,4.06,2022-07-27,0.0,Rainy,Casual Hangout
PROD4699,Skirt,L,Blue,1514114.7,3.55,2024-04-30,0.61,Sunny,Casual Hangout
PROD3833,Jacket,M,White,2675326.39,4.88,2024-04-15,0.32,Rainy,Sports Event
PROD2402,Jacket,XL,Green,2785505.57,4.67,2023-04-13,0.79,Rainy,Sports Event
PROD4335,Jacket,M,Red,1412395.38,3.99,2020-07-10,0.3,Cloudy,Wedding
PROD2444,Coat,L,Blue,1141853.07,3.67,2024-04-15,0.26,Snowy,Business Meeting
PROD3798,Coat,XXL,Green,310580.86,3.32,2022-09-05,0.76,Cloudy,Vacation
PROD2171,Shirt,M,Green,587478.6,3.9,2020-10-11,0.39,Rainy,Casual Hangout
PROD4765,Coat,XXL,Green,1508088.73,3.79,2021-11-12,0.89,Snowy,Vacation
PROD4347,Jacket,XXL,Yellow,1371466.08,4.28,2021-08-26,0.65,Rainy,Sports Event
PROD4628,Skirt,XL,White,2342411.56,4.88,2020-09-14,0.29,Cloudy,Casual Hangout
PROD3190,Coat,L,Yellow,1921887.55,4.83,2021-04-18,0.31,Snowy,Casual Hangout
PROD1196,Suit,S,Green,1426211.93,4.92,2022-10-10,0.59,Cloudy,Wedding
PROD2957,Skirt,M,Black,1462429.18,4.7,2022-06-04,0.23,Sunny,Business Meeting
PROD3948,Jacket,XXL,White,603163.48,3.08,2022-04-15,0.89,Rainy,Sports Event
PROD5721,Dress,XXL,Blue,2711465.23,4.49,2022-08-01,0.24,Cloudy,Casual Hangout
PROD2796,Jacket,XXL,White,166779.04,4.92,2020-06-21,0.88,Sunny,Casual Hangout
PROD1381,Skirt,S,Blue,2614448.18,3.9,2024-03-31,0.75,Rainy,Sports Event
PROD3227,Skirt,M,Blue,1776779.53,4.43,2021-09-22,0.11,Sunny,Wedding
PROD3913,Shirt,S,Blue,2105446.51,4.22,2023-04-08,0.44,Rainy,Business Meeting
PROD4211,Coat,S,White,2108059.4,3.26,2023-01-13,0.48,Sunny,Wedding
PROD4034,Suit,S,Blue,703349.4,3.87,2021-10-12,0.06,Sunny,Vacation
PROD3845,Skirt,XL,White,618495.56,4.9,2022-11-14,0.83,Rainy,Vacation
PROD1673,Jacket,L,Blue,2525330.57,3.46,2024-07-28,0.29,Cloudy,Wedding
PROD4098,Suit,XXL,Green,2585942.51,3.81,2020-09-03,0.22,Cloudy,Casual Hangout
PROD5073,Skirt,XL,Yellow,2475928.52,3.65,2023-06-25,0.06,Sunny,Sports Event
PROD1069,Jacket,L,Blue,1089313.92,4.31,2024-03-13,0.93,Sunny,Sports Event
PROD3978,Jacket,S,Black,2924126.86,3.72,2021-05-09,0.33,Cloudy,Sports Event
PROD5134,Skirt,XL,Black,1184669.87,4.93,2023-04-03,0.98,Cloudy,Sports Event
PROD4677,Dress,M,Black,1698953.97,4.38,2022-10-28,0.55,Snowy,Casual Hangout
PROD5928,Shirt,XL,White,1826547.64,3.53,2024-07-08,0.6,Cloudy,Casual Hangout
PROD2918,Skirt,M,Black,956028.87,3.52,2021-11-25,0.2,Snowy,Vacation
PROD3779,Coat,XL,Green,219440.23,4.15,2022-02-24,0.75,Rainy,Vacation
PROD4246,Suit,L,Black,2784709.89,3.95,2020-01-31,0.29,Sunny,Sports Event
PROD1872,Skirt,XL,Green,1873714.2,4.88,2023-06-07,1.0,Snowy,Sports Event
PROD1337,Skirt,M,Red,2529191.25,4.03,2023-07-11,0.8,Snowy,Wedding
PROD3509,Coat,L,Yellow,1173071.29,4.72,2021-04-15,0.04,Sunny,Sports Event
PROD2201,Shirt,XXL,Black,2902618.27,3.94,2022-06-16,0.6,Cloudy,Wedding
PROD4374,Suit,S,Yellow,736873.42,4.16,2020-03-19,0.65,Snowy,Business Meeting
PROD4392,Shirt,XL,Yellow,2822046.25,3.36,2022-09-09,0.7,Rainy,Business Meeting
PROD2275,Dress,M,Red,578387.17,3.23,2021-05-20,0.71,Sunny,Business Meeting
PROD2021,Coat,XL,White,2842296.9,4.09,2021-07-24,0.56,Rainy,Business Meeting
PROD5367,Shirt,L,Red,2272562.68,4.98,2022-03-12,0.91,Rainy,Casual Hangout
PROD2016,Skirt,S,Black,770966.16,4.62,2021-10-17,0.06,Snowy,Business Meeting
PROD5620,Coat,M,Blue,969678.57,4.5,2021-04-19,0.09,Cloudy,Business Meeting
PROD3027,Shirt,XXL,Black,1291124.83,3.61,2023-09-13,0.68,Snowy,Casual Hangout
PROD5592,Skirt,XXL,Black,2030849.18,4.19,2022-05-28,0.35,Cloudy,Casual Hangout
PROD4945,Dress,XXL,Red,368424.25,4.58,2023-03-27,0.36,Snowy,Sports Event
PROD1479,Dress,XL,Red,1286705.21,3.61,2023-08-19,0.32,Rainy,Business Meeting
PROD4819,Jacket,XXL,Black,1184720.58,3.24,2022-04-13,0.37,Rainy,Business Meeting
PROD2565,Jacket,XXL,Black,201553.6,4.94,2020-07-06,0.97,Snowy,Vacation
PROD1088,Dress,M,Green,2909007.16,3.93,2024-08-16,0.15,Snowy,Sports Event
PROD5249,Skirt,S,Yellow,1736089.25,4.92,2024-03-02,0.2,Snowy,Wedding
PROD2326,Suit,S,Yellow,894391.26,4.98,2022-01-31,0.26,Sunny,Wedding
PROD1689,Dress,L,Red,703917.89,3.1,2022-05-08,0.84,Cloudy,Casual Hangout
PROD1528,Suit,L,Green,782292.19,3.47,2023-06-26,0.22,Snowy,Casual Hangout
PROD4019,Jacket,XL,Black,885516.99,3.57,2024-04-04,0.84,Rainy,Sports Event
PROD4330,Shirt,XXL,Blue,2756061.53,4.25,2023-07-20,0.5,Cloudy,Sports Event
PROD1791,Shirt,L,Green,849849.19,4.38,2022-12-11,0.1,Snowy,Sports Event
PROD3571,Coat,L,Blue,1692912.95,4.99,2020-09-05,0.87,Rainy,Wedding
PROD1663,Skirt,L,Yellow,1487404.32,3.08,2022-05-07,0.36,Cloudy,Casual Hangout
PROD4505,Dress,S,Yellow,2395670.26,4.8,2021-04-21,0.95,Rainy,Casual Hangout
PROD4344,Skirt,L,White,1799047.71,3.61,2021-07-31,0.18,Snowy,Casual Hangout
PROD5157,Coat,L,Red,2184542.49,3.69,2021-06-14,0.29,Cloudy,Sports Event
PROD3674,Skirt,L,Yellow,2970697.27,4.69,2023-09-16,0.26,Rainy,Business Meeting
PROD4873,Dress,S,Blue,759169.02,3.24,2020-09-03,0.47,Rainy,Wedding
PROD5352,Skirt,XXL,Black,2370625.1,4.69,2020-02-20,0.15,Rainy,Casual Hangout
PROD5358,Jacket,L,White,2847695.58,3.01,2024-03-29,0.38,Snowy,Wedding
PROD4132,Dress,M,Blue,1538309.0,3.03,2020-06-01,0.58,Snowy,Vacation
PROD2423,Jacket,XXL,White,1519864.69,3.41,2021-10-30,0.78,Sunny,Sports Event
PROD4989,Shirt,XXL,White,1944709.34,3.7,2023-09-13,0.17,Cloudy,Casual Hangout
PROD5976,Jacket,L,Blue,153081.92,4.91,2024-03-12,0.57,Snowy,Vacation
PROD1687,Coat,L,White,1424704.75,5.0,2021-12-14,0.38,Sunny,Business Meeting
PROD1399,Suit,L,Green,2397422.27,4.3,2020-12-31,0.77,Sunny,Business Meeting
PROD2217,Shirt,XL,Black,782525.67,4.79,2021-09-07,0.98,Snowy,Wedding
PROD3329,Shirt,M,Yellow,2112750.92,4.74,2024-06-01,0.17,Rainy,Business Meeting
PROD3341,Skirt,XL,Black,2791554.83,3.66,2024-09-05,0.63,Rainy,Business Meeting
PROD5710,Dress,L,Blue,774782.57,4.62,2021-04-13,0.8,Sunny,Sports Event
PROD4986,Shirt,XXL,White,454000.14,4.36,2023-04-18,0.33,Rainy,Business Meeting
PROD1850,Skirt,M,Green,927017.26,3.09,2023-02-03,0.64,Sunny,Casual Hangout
PROD4459,Skirt,S,Yellow,218116.42,3.64,2024-06-16,0.26,Snowy,Business Meeting
PROD5570,Coat,XXL,Red,1322123.38,4.53,2022-08-18,0.0,Rainy,Vacation
PROD1220,Dress,M,Green,2450850.91,4.59,2023-06-03,0.22,Sunny,Wedding
PROD5745,Suit,S,Black,2058332.16,3.62,2024-05-29,0.52,Snowy,Vacation
PROD5159,Skirt,XXL,Blue,267635.4,4.6,2023-07-14,0.63,Cloudy,Wedding
PROD3617,Skirt,L,White,609896.76,3.45,2022-04-24,0.09,Rainy,Business Meeting
PROD5959,Dress,L,Red,555389.34,3.56,2020-11-09,0.01,Cloudy,Casual Hangout
PROD2570,Skirt,XXL,White,2604868.15,3.89,2021-01-17,0.59,Cloudy,Vacation
PROD3537,Shirt,XXL,Blue,1139065.11,3.16,2023-09-30,0.68,Sunny,Business Meeting
PROD5062,Shirt,L,Green,1301373.03,3.9,2023-01-28,0.21,Rainy,Casual Hangout
PROD1790,Jacket,S,White,1598333.11,3.74,2021-06-14,0.71,Rainy,Business Meeting
PROD5209,Jacket,XXL,Red,930167.73,3.48,2023-07-13,0.62,Sunny,Wedding
PROD4753,Coat,S,Black,2703422.6,4.91,2020-09-16,0.63,Snowy,Wedding
PROD2719,Dress,XL,Red,1208613.15,4.04,2021-11-17,0.63,Snowy,Business Meeting
PROD3514,Shirt,L,Blue,1479209.07,4.4,2024-06-20,0.39,Rainy,Business Meeting
PROD2693,Skirt,XL,Green,987730.51,3.58,2021-03-01,0.97,Sunny,Casual Hangout
PROD3429,Coat,M,Red,381655.09,4.17,2023-09-23,0.71,Rainy,Wedding
PROD2961,Suit,XXL,Black,746467.05,4.14,2021-06-29,0.83,Snowy,Vacation
PROD2623,Skirt,M,Green,2645693.61,4.73,2021-05-21,0.36,Sunny,Casual Hangout
PROD4393,Shirt,XL,Yellow,2822066.55,4.95,2021-01-16,0.77,Snowy,Business Meeting
PROD4360,Suit,L,Green,916167.14,3.37,2024-03-13,0.42,Cloudy,Casual Hangout
PROD1199,Coat,M,Black,2445051.59,3.72,2020-10-01,0.21,Snowy,Wedding
PROD1455,Skirt,XXL,Yellow,2514445.91,4.97,2024-04-25,0.28,Snowy,Wedding
PROD3976,Suit,XL,Blue,208630.9,3.12,2021-07-16,0.47,Sunny,Wedding
PROD3830,Skirt,XXL,Black,277448.18,4.98,2024-02-21,0.73,Rainy,Vacation
PROD4643,Skirt,L,Black,767069.34,3.9,2023-07-23,0.54,Cloudy,Wedding
PROD1462,Shirt,XXL,Blue,2156038.78,3.87,2023-03-09,0.31,Sunny,Sports Event
PROD2828,Dress,S,White,2505731.2,3.31,2021-05-02,0.19,Snowy,Business Meeting
PROD2174,Skirt,M,Black,2876592.56,3.73,2021-12-14,0.26,Sunny,Vacation
PROD1769,Suit,S,Yellow,1015832.33,4.28,2023-06-20,0.2,Rainy,Wedding
PROD4145,Shirt,XXL,Black,632335.74,4.66,2020-09-01,0.77,Sunny,Casual Hangout
PROD4287,Jacket,L,White,1524813.99,4.12,2023-03-29,0.69,Snowy,Wedding
PROD1818,Jacket,XXL,Yellow,253872.33,3.59,2020-02-03,0.36,Cloudy,Casual Hangout
PROD5695,Dress,M,Green,1165618.49,3.87,2023-05-20,0.77,Rainy,Sports Event
PROD4168,Dress,XXL,Black,341889.51,3.88,2024-01-04,0.8,Cloudy,Casual Hangout
PROD1728,Jacket,S,Black,827630.68,3.57,2022-06-02,0.85,Snowy,Business Meeting
PROD4585,Dress,XL,Blue,2547266.93,3.71,2022-01-20,0.77,Rainy,Vacation
PROD4891,Shirt,L,Black,2359158.32,3.86,2024-04-18,0.88,Snowy,Sports Event
PROD3988,Skirt,S,Black,754500.62,3.06,2021-10-19,0.1,Rainy,Wedding
PROD5769,Coat,XXL,Red,2309477.91,3.46,2020-11-08,0.89,Rainy,Business Meeting
PROD1955,Jacket,L,Red,1542060.34,4.03,2022-06-25,0.16,Snowy,Business Meeting
PROD3503,Coat,L,Yellow,1846854.15,3.73,2024-03-18,0.31,Rainy,Wedding
PROD4649,Shirt,S,Yellow,2273620.52,3.79,2020-12-31,0.62,Cloudy,Sports Event
PROD5365,Suit,XL,White,417388.61,3.05,2020-06-20,0.11,Snowy,Business Meeting
PROD3972,Coat,S,Red,515026.86,3.3,2023-01-20,0.69,Sunny,Vacation
PROD4525,Dress,S,Yellow,109088.89,4.29,2024-11-05,0.76,Sunny,Casual Hangout
PROD4982,Suit,XL,Yellow,2809107.23,4.07,2020-04-18,0.44,Snowy,Sports Event
PROD2907,Suit,XXL,Blue,194306.21,3.05,2023-03-04,0.97,Sunny,Vacation
PROD5124,Dress,L,Green,281180.15,3.77,2022-06-17,0.39,Snowy,Wedding
PROD5149,Suit,XXL,Blue,2966981.45,4.96,2023-10-21,0.95,Cloudy,Vacation
PROD3249,Suit,M,White,1536632.73,4.51,2023-09-17,0.2,Cloudy,Wedding
PROD5100,Dress,S,Blue,2582168.81,4.03,2023-02-15,0.54,Cloudy,Sports Event
PROD1300,Coat,M,Blue,1116143.57,4.02,2024-02-06,0.24,Rainy,Sports Event
PROD5598,Dress,XL,Red,2179442.01,4.0,2021-10-03,0.03,Snowy,Vacation
PROD4288,Suit,M,Red,1046416.46,3.5,2020-03-30,0.22,Rainy,Sports Event
PROD2980,Suit,L,Green,2693817.64,3.7,2021-08-07,0.27,Sunny,Casual Hangout
PROD2497,Skirt,XL,Yellow,984454.48,3.25,2020-07-07,0.22,Sunny,Sports Event
PROD1968,Skirt,L,Black,2034689.61,3.56,2024-06-25,0.0,Cloudy,Wedding
PROD1143,Suit,L,Yellow,2008094.32,3.87,2024-03-08,0.07,Cloudy,Business Meeting
PROD3552,Coat,XL,Black,1383390.79,4.22,2021-06-08,0.65,Rainy,Sports Event
PROD1490,Skirt,S,Blue,1524918.5,4.33,2023-07-06,0.02,Snowy,Wedding
PROD2074,Dress,S,Red,2180237.36,3.16,2023-11-20,0.42,Cloudy,Casual Hangout
PROD2409,Suit,M,Green,2564750.1,4.86,2024-06-13,0.32,Rainy,Business Meeting
PROD2737,Suit,M,White,1787404.34,4.64,2021-06-02,0.34,Sunny,Vacation
PROD1871,Jacket,S,Blue,2666082.82,3.23,2020-04-01,0.7,Rainy,Business Meeting
PROD3246,Skirt,M,Black,1619399.0,3.26,2022-11-14,0.48,Snowy,Wedding
PROD4291,Dress,XXL,White,371700.17,4.44,2020-08-29,0.49,Rainy,Wedding
PROD2168,Suit,XL,Green,1475409.15,4.69,2021-09-16,0.29,Sunny,Vacation
PROD3378,Suit,L,Red,2797822.31,4.33,2022-04-21,0.99,Rainy,Business Meeting
PROD5082,Shirt,L,Blue,1715671.94,3.61,2024-01-31,0.23,Sunny,Wedding
PROD2322,Jacket,S,Green,2675594.02,4.7,2024-05-03,0.65,Rainy,Sports Event
PROD4948,Skirt,XXL,Yellow,1697037.12,3.14,2024-11-19,0.05,Sunny,Business Meeting
PROD2046,Coat,M,Yellow,2494385.36,3.27,2021-08-05,0.11,Sunny,Vacation
PROD3813,Suit,XL,Black,2278793.5,4.07,2023-11-04,0.33,Cloudy,Business Meeting
PROD4968,Coat,M,White,2376230.61,4.82,2020-03-19,0.96,Sunny,Casual Hangout
PROD3642,Dress,XL,White,183276.68,4.2,2023-07-26,0.7,Sunny,Wedding
PROD1989,Shirt,M,Green,689106.16,4.54,2020-04-22,0.31,Rainy,Wedding
PROD5158,Coat,S,Black,762292.91,3.67,2020-06-28,0.77,Snowy,Business Meeting
PROD4188,Shirt,M,Yellow,1112474.16,3.79,2020-07-23,0.35,Cloudy,Wedding
PROD3272,Shirt,S,Blue,2713370.67,3.68,2024-09-16,0.28,Rainy,Business Meeting
PROD3946,Coat,M,Red,1262559.59,3.13,2020-08-19,0.45,Sunny,Vacation
PROD3904,Jacket,XL,Blue,387924.3,3.96,2023-03-18,0.68,Rainy,Wedding
PROD3210,Jacket,L,Red,1289290.05,4.25,2020-11-18,0.79,Snowy,Sports Event
PROD2186,Skirt,M,White,384770.87,3.23,2022-02-15,0.78,Sunny,Wedding
PROD1464,Skirt,XL,Green,786242.8,4.09,2023-12-29,0.78,Cloudy,Sports Event
PROD2527,Coat,XL,Blue,2682046.83,3.71,2024-10-29,0.75,Sunny,Vacation
PROD4017,Suit,S,Black,670421.26,3.89,2020-06-26,0.13,Rainy,Casual Hangout
PROD1317,Coat,L,Blue,257095.3,4.26,2024-06-01,0.13,Cloudy,Sports Event
PROD5684,Jacket,S,Yellow,2946546.65,3.29,2023-09-15,0.39,Sunny,Sports Event
PROD1580,Jacket,XXL,Blue,2697944.88,4.78,2022-03-09,0.18,Sunny,Sports Event
PROD1718,Jacket,L,Blue,2007293.17,3.22,2020-09-11,0.36,Snowy,Wedding
PROD3673,Jacket,M,Green,1796626.78,4.88,2021-02-24,0.32,Snowy,Sports Event
PROD5143,Skirt,M,White,2542732.93,3.52,2024-10-23,0.11,Snowy,Casual Hangout
PROD1007,Dress,L,Yellow,2743961.91,4.5,2024-02-21,0.59,Cloudy,Sports Event
PROD2059,Jacket,XL,Yellow,2016856.57,4.6,2021-07-27,0.8,Rainy,Sports Event
PROD5416,Dress,M,Yellow,1180452.97,3.94,2021-06-27,0.36,Sunny,Sports Event
PROD1778,Suit,M,Black,2381202.78,4.54,2024-08-19,0.77,Rainy,Sports Event
PROD5045,Suit,XL,Black,1470937.89,4.16,2023-08-13,0.47,Snowy,Casual Hangout
PROD1827,Shirt,XXL,Blue,2389562.02,4.77,2024-09-03,0.17,Rainy,Vacation
PROD4667,Skirt,L,Red,159545.53,3.7,2022-04-14,0.87,Snowy,Casual Hangout
PROD3348,Dress,XXL,White,1101407.43,3.4,2022-11-12,0.18,Rainy,Business Meeting
PROD3446,Dress,XL,Yellow,709909.38,3.34,2024-01-07,0.68,Rainy,Sports Event
PROD1386,Suit,M,Blue,169546.53,4.68,2022-09-12,0.96,Cloudy,Vacation
PROD3199,Shirt,XL,Blue,1084172.73,3.36,2024-10-15,0.32,Sunny,Sports Event
PROD3977,Skirt,XXL,Blue,2428578.44,3.24,2024-10-14,0.0,Cloudy,Sports Event
PROD1119,Coat,XL,Green,2408587.68,4.45,2021-06-11,0.27,Sunny,Business Meeting
PROD1582,Dress,XXL,White,722936.71,3.21,2022-01-23,0.73,Sunny,Business Meeting
PROD5947,Coat,XL,Red,284837.72,4.74,2020-08-29,0.4,Sunny,Casual Hangout
PROD4044,Coat,L,Green,2286835.53,4.43,2021-01-09,0.06,Rainy,Wedding
PROD5448,Dress,M,Blue,1848223.6,3.04,2021-01-09,0.09,Rainy,Vacation
PROD3500,Dress,XL,Red,2667707.0,4.06,2020-07-13,0.52,Cloudy,Vacation
PROD4321,Coat,L,Yellow,1894799.61,3.24,2023-05-06,0.53,Sunny,Wedding
PROD2133,Jacket,L,Yellow,622253.16,4.02,2020-01-05,0.79,Rainy,Sports Event
PROD1943,Jacket,M,Black,100257.51,3.62,2022-09-04,0.32,Sunny,Casual Hangout
PROD5677,Coat,L,Green,2710957.77,4.63,2024-02-13,0.32,Sunny,Sports Event
PROD5593,Coat,L,White,1473070.37,3.81,2024-06-30,0.56,Sunny,Sports Event
PROD5775,Dress,S,White,2705186.15,4.8,2024-07-28,0.27,Snowy,Sports Event
PROD2637,Dress,XXL,Green,2518051.74,3.14,2020-11-25,0.3,Cloudy,Wedding
